ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,CONTACT__C,LA1__C,FEE__C
a420X000000E4nDQAS,FALSE,2 Day Course Fee,GBP,1540911724000,005b0000000LhjTAAS,1540911738000,005b0000000LhjTAAS,1540911738000,,003b000001qHXXmAAO,a3Qb000000000tBEAQ,1000
a420X000000E4nIQAS,FALSE,2 Day Course Fee,GBP,1540912085000,005b0000000LhjTAAS,1540912096000,005b0000000LhjTAAS,1540912096000,,0030X0000242LsfQAE,a3Qb000000000tBEAQ,900
a420X000000E4nSQAS,FALSE,CLS Admin ( Half Day),GBP,1540997593000,005b0000000LhkQAAS,1540997769000,005b0000000LhkQAAS,1540997769000,,0030X00002I2vzvQAB,a3Qb000000000tHEAQ,40
a420X000000E4ncQAC,FALSE,CLS Full Day,GBP,1540998362000,005b0000000LhkQAAS,1565860507000,005b0000000L1KUAA0,1565860507000,,0030X00002I7y1gQAB,a3Qb000000000tHEAQ,40
a420X000000E4nhQAC,FALSE,CLS Admin - half day,GBP,1540998470000,005b0000000LhkQAAS,1540998502000,005b0000000LhkQAAS,1540998502000,,0030X00002I2w0FQAR,a3Qb000000000tHEAQ,40
a420X000000E4nrQAC,FALSE,CLS Conference Half Day,GBP,1541160677000,005b0000000LhkQAAS,1611325423000,005b0000000LhkRAAS,1611325423000,,0030X00002InHGTQA3,a3Qb000000000tHEAQ,100
a420X000000E4o1QAC,FALSE,CLS Conference Half Day,GBP,1541167132000,005b0000000LhkQAAS,1541167252000,005b0000000LhkQAAS,1541167252000,,003b000001Qb3XfAAJ,a3Qb000000000tHEAQ,100
a420X000000E4oGQAS,FALSE,CLS Conference,GBP,1541168798000,005b0000000LhkQAAS,1571865642000,005b0000000LhkRAAS,1571865642000,,003b000001ByB5AAAV,a3Qb000000000tHEAQ,100
a420X000000E4oLQAS,FALSE,CLS Conference,GBP,1541168981000,005b0000000LhkQAAS,1598031361000,005b0000000LhkRAAS,1598031361000,,003b000001ByD6ZAAV,a3Qb000000000tHEAQ,100
a420X000000E4oVQAS,FALSE,CLS Conference,GBP,1541169826000,005b0000000LhkQAAS,1542794738000,005b0000000LhkQAAS,1542794738000,,003b000001Qb3KAAAZ,a3Qb000000000tHEAQ,100
a420X000000E4okQAC,FALSE,CLS Webinar,GBP,1541417928000,005b0000000LhkQAAS,1541417942000,005b0000000LhkQAAS,1541417942000,,003b000001FN7evAAD,a3Qb000000000tHEAQ,250
a420X000000E4p4QAC,FALSE,Sponsor,GBP,1541504706000,005b0000000LhTMAA0,1541505123000,005b0000000LhTMAA0,1541505123000,,0030X00002J6c1IQAR,a3Qb000000000tCEAQ,0
a420X000000E4pOQAS,FALSE,ICA Speaker,GBP,1541506000000,005b0000000LhTMAA0,1541506019000,005b0000000LhTMAA0,1541506019000,,003b00000140ge7AAA,a3Qb000000000tCEAQ,0
a420X000000E4pTQAS,FALSE,ICA Speaker,GBP,1541506407000,005b0000000LhTMAA0,1541506441000,005b0000000LhTMAA0,1541506441000,,0030X00002J6fAcQAJ,a3Qb000000000tCEAQ,0
a420X000000E4psQAC,FALSE,ICA Speaker,GBP,1541690917000,005b0000000LhTMAA0,1541690962000,005b0000000LhTMAA0,1541690962000,,0030X00002J8mNoQAJ,a3Qb000000000tCEAQ,0
a420X000000E4qHQAS,FALSE,CLS Full day,GBP,1542366288000,005b0000000LhkQAAS,1565633453000,005b0000000LhkRAAS,1565633454000,,003b000001ByCyiAAF,a3Qb000000000tHEAQ,600
a420X000000E4qWQAS,FALSE,Sponsor,GBP,1542642620000,005b0000000LhTMAA0,1542642814000,005b0000000LhTMAA0,1542642814000,,0030X00002JqmROQAZ,a3Qb000000000tCEAQ,0
a420X000000E4qbQAC,FALSE,Sponsor,GBP,1542642644000,005b0000000LhTMAA0,1542642792000,005b0000000LhTMAA0,1542642792000,,0030X00002JqmRnQAJ,a3Qb000000000tCEAQ,0
a420X000000E4qgQAC,FALSE,Full day,GBP,1542708938000,005b0000000LhV1AAK,1542708964000,005b0000000LhV1AAK,1542708964000,,003b000001K7Nb1AAF,a3Qb000000000t6EAA,0
a420X000000E4r0QAC,FALSE,CLS Conference,GBP,1542792988000,005b0000000LhkQAAS,1542793114000,005b0000000LhkQAAS,1542793114000,,003b000001ByBVPAA3,a3Qb000000000tHEAQ,100
a420X000000E4reQAC,FALSE,CLS Conference,GBP,1542796885000,005b0000000LhkQAAS,1551277913000,005b0000000LhkQAAS,1551277913000,,0030X00002Js2FXQAZ,a3Qb000000000tHEAQ,0
a420X000000E4sIQAS,FALSE,Full Day,GBP,1542970934000,005b0000000LhkBAAS,1542970965000,005b0000000LhkBAAS,1542970965000,,0030X00002GIIOKQA5,a3Qb000000000t6EAA,0
a420X000000E4tQQAS,FALSE,Proation Fee,GBP,1544178989000,005b0000000LhjTAAS,1545043344000,005b0000000LhjTAAS,1545043344000,,0030X00002KtNjGQAV,a3Qb000000000tBEAQ,350
a420X000000E4taQAC,FALSE,Observation Fee,GBP,1544179065000,005b0000000LhjTAAS,1545043369000,005b0000000LhjTAAS,1545043369000,,0030X00002KtNjGQAV,a3Qb000000000tBEAQ,0
a420X000000E4UaQAK,FALSE,Admin Fee - ICA,GBP,1530002426000,005b0000000LhV0AAK,1530002597000,005b0000000LhV0AAK,1530002597000,,0030X00002C1mtpQAB,a3Qb000000000t6EAA,0
a420X000000E4WgQAK,FALSE,CLT Ireland Speaker,GBP,1530803598000,005b0000002eGGJAA2,1530804015000,005b0000002eGGJAA2,1530804015000,,003b000000u2TVOAA2,a3Qb0000000kA4eEAE,0
a420X000000E4ZLQA0,FALSE,CLS Conference (Half Day),GBP,1533643844000,005b0000000LhkQAAS,1582998312000,005b0000000LhkRAAS,1582998312000,,003b000001ByCEwAAN,a3Qb000000000tHEAQ,100
a420X000000E4ZVQA0,FALSE,CLS Conference (Half Day),GBP,1533649869000,005b0000000LhkQAAS,1540289035000,005b0000000LhkQAAS,1540289035000,,0030X00002EbQtJQAV,a3Qb000000000tHEAQ,100
a420X000000E4ZzQAK,FALSE,CLS Conference (Half Day),GBP,1533717443000,005b0000000LhkQAAS,1571855308000,005b0000000LhkRAAS,1571855308000,,003b000001ByDMYAA3,a3Qb000000000tHEAQ,100
a420X000000E4a9QAC,FALSE,CLS Conference (Half Day),GBP,1533718578000,005b0000000LhkQAAS,1571646719000,005b0000000LhkQAAS,1571646719000,,0030X00002EbvU7QAJ,a3Qb000000000tHEAQ,100
a420X000000E4aOQAS,FALSE,CLS Conference (Half Day),GBP,1533720137000,005b0000000LhkQAAS,1533720158000,005b0000000LhkQAAS,1533720158000,,0030X00002EbwdyQAB,a3Qb000000000tHEAQ,100
a420X000000E4adQAC,FALSE,TTC Trainer- Half Day,GBP,1533720472000,0050X000006oMCdQAM,1537961463000,005b0000000LhjTAAS,1537961463000,,0030X00002EbwJjQAJ,a3Qb000000000tBEAQ,225
a420X000000E4b2QAC,FALSE,TTC Trainer,GBP,1533720598000,0050X000006oMCdQAM,1549285070000,005b0000000LhjTAAS,1549285070000,,0030X00002EbwVQQAZ,a3Qb000000000tBEAQ,400
a420X000000E4cUQAS,FALSE,CLS Conference (Half Day),GBP,1533721662000,005b0000000LhkQAAS,1533721685000,005b0000000LhkQAAS,1533721685000,,003b000001K57RcAAJ,a3Qb000000000tHEAQ,100
a420X000000E4ctQAC,FALSE,Administrator,GBP,1533725222000,005b0000005hqWVAAY,1533725244000,005b0000005hqWVAAY,1533725244000,,0030X00002Ec1puQAB,a3Qb000000000t1EAA,90
a420X000000E4dDQAS,FALSE,Full Day,GBP,1533806686000,0050X0000072sLpQAI,1533808160000,005b0000004zPXJAA2,1533808160000,,0030X00002EceneQAB,a3Qb000000000t5EAA,900
a420X000000E4e6QAC,FALSE,Venue Contact,GBP,1534323324000,005b0000000LhV0AAK,1534323345000,005b0000000LhV0AAK,1534323345000,,0030X00002F1Iz9QAF,a3Qb000000000t6EAA,0
a420X000000E4gHQAS,FALSE,CLS Conference Half day,GBP,1535118535000,005b0000000LhkQAAS,1535118582000,005b0000000LhkQAAS,1535118582000,,0030X00002FK0QZQA1,a3Qb000000000tHEAQ,100
a420X000000E4gMQAS,FALSE,New Trainer,GBP,1535454396000,005b0000000LhjTAAS,1535454683000,005b0000000LhjTAAS,1535454683000,,0030X00002FMEcWQAX,a3Qb000000000tBEAQ,350
a420X000000E4gRQAS,FALSE,Half Day,GBP,1535642457000,0050X0000072sLpQAI,1535642488000,0050X0000072sLpQAI,1535642488000,,003b000000qzb6AAAQ,a3Qb000000000t5EAA,600
a420X000000E4gWQAS,FALSE,0.00,GBP,1535727908000,005b0000005RtZaAAK,1535727944000,005b0000005RtZaAAK,1535727944000,,0030X00002FbMegQAF,a3Qb000000000t6EAA,0
a420X000000E4hUQAS,FALSE,CLS Conference (Half Day),GBP,1536222707000,005b0000000LhkQAAS,1536222808000,005b0000000LhkQAAS,1536222808000,,0030X00002FvstHQAR,a3Qb000000000tHEAQ,100
a420X000000E4hoQAC,FALSE,CLS Conference Half day,GBP,1536677077000,005b0000000LhkQAAS,1536677098000,005b0000000LhkQAAS,1536677098000,,003b000001ByCnGAAV,a3Qb000000000tHEAQ,100
a420X000000E4htQAC,FALSE,CLS Speaker Half Day,GBP,1536678668000,005b0000000LhkQAAS,1565987476000,005b0000000LhkRAAS,1565987476000,,003b000001ByBOsAAN,a3Qb000000000tHEAQ,300
a420X000000E4i8QAC,FALSE,CLS Conference (Half Day),GBP,1536748190000,005b0000000LhkQAAS,1540557600000,005b0000000LhkQAAS,1540557600000,,003b000001ByEGVAA3,a3Qb000000000tHEAQ,100
a420X000000E4iDQAS,FALSE,CLS Speaker Half day,GBP,1536760686000,005b0000000LhkQAAS,1536760791000,005b0000000LhkQAAS,1536760791000,,003b000000vFM2pAAG,a3Qb000000000tHEAQ,150
a420X000000E4ihQAC,FALSE,Admin Fee - ICT,GBP,1537364554000,005b0000000LhV0AAK,1537364595000,005b0000000LhV0AAK,1537364595000,,0030X00002GcLQBQA3,a3Qb000000000t6EAA,0
a420X000000E4j6QAC,FALSE,CLS Conference Half day,GBP,1537457965000,005b0000000LhkQAAS,1537457992000,005b0000000LhkQAAS,1537457992000,,0030X00002Gc6nrQAB,a3Qb000000000tHEAQ,100
a420X000000E4jLQAS,FALSE,CLT Ireland Speaker,GBP,1538127125000,0050X000006oMCdQAM,1538382706000,0050X000006oMCdQAM,1538382706000,,0030X00002GcGH3QAN,a3Qb0000000kA4eEAE,0
a420X000000E4jaQAC,FALSE,CLT Ireland Speaker,GBP,1538128684000,0050X000006oMCdQAM,1538383061000,0050X000006oMCdQAM,1538383061000,,003b000001DR4REAA1,a3Qb0000000kA4eEAE,0
a420X000000E4piQAC,FALSE,ICA Speaker,GBP,1541507126000,005b0000000LhTMAA0,1541507197000,005b0000000LhTMAA0,1541507197000,,0030X000023ssgNQAQ,a3Qb000000000tCEAQ,0
a420X000000E4qlQAC,FALSE,Full day,GBP,1542709279000,005b0000000LhV1AAK,1542709328000,005b0000000LhV1AAK,1542709328000,,0030X00002GIIYoQAP,a3Qb000000000t6EAA,0
a420X000000E4rFQAS,FALSE,CLS Conference,GBP,1542795362000,005b0000000LhkQAAS,1542795472000,005b0000000LhkQAAS,1542795472000,,0030X00002Js0KrQAJ,a3Qb000000000tHEAQ,100
a420X000000E4WMQA0,FALSE,1-4 dels (half day x2),GBP,1530615867000,0050X0000072sLpQAI,1533822896000,0050X0000072sLpQAI,1533822896000,,003b000000qzb6IAAQ,a3Qb000000000t5EAA,500
a420X000000E4YhQAK,FALSE,CLS Full Day,GBP,1533561008000,005b0000000LhkQAAS,1565860507000,005b0000000L1KUAA0,1565860507000,,0030X000024357OQAQ,a3Qb000000000tHEAQ,300
a420X000000E4Z1QAK,FALSE,CLS Conference (Half Day),GBP,1533636306000,005b0000000LhkQAAS,1533636324000,005b0000000LhkQAAS,1533636324000,,003b000001ByCChAAN,a3Qb000000000tHEAQ,100
a420X000000E4blQAC,FALSE,TTC Trainer- Half Day,GBP,1533720781000,0050X000006oMCdQAM,1533720781000,0050X000006oMCdQAM,1533720781000,,0030X00002EbwdZQAR,a3Qb000000000tBEAQ,0
a420X000000E4dwQAC,FALSE,Venue Contact,GBP,1534236119000,005b0000000LhV0AAK,1534236180000,005b0000000LhV0AAK,1534236180000,,0030X00002F0eHYQAZ,a3Qb000000000t6EAA,0
a420X000000E4euQAC,FALSE,CLS Half Day,GBP,1534759344000,005b0000000LhkQAAS,1534759363000,005b0000000LhkQAAS,1534759363000,,003b000001Qb371AAB,a3Qb000000000tHEAQ,300
a420X000000E4hKQAS,FALSE,CLS Full Day,GBP,1536140758000,005b0000000LhkPAAS,1571865754000,005b0000000LhkRAAS,1571865754000,,003b000001CjchyAAB,a3Qb000000000tHEAQ,600
a420X000000E4hPQAS,FALSE,CLS Conference (Half day),GBP,1536144902000,005b0000000LhkQAAS,1536144941000,005b0000000LhkQAAS,1536144941000,,0030X00002FvFDHQA3,a3Qb000000000tHEAQ,50
a420X000000E4jkQAC,FALSE,CLT Ireland Speaker,GBP,1538129448000,0050X000006oMCdQAM,1538382640000,0050X000006oMCdQAM,1538382640000,,0030X00002GqOkRQAV,a3Qb0000000kA4eEAE,0
a420X000000E4jzQAC,FALSE,Full Day,GBP,1538381859000,005b0000000LhjTAAS,1538381892000,005b0000000LhjTAAS,1538381892000,,0030X000026nkM8QAI,a3Qb000000000tBEAQ,1500
a420X000000E4k4QAC,FALSE,CLT Ireland Speaker,GBP,1538382944000,0050X000006oMCdQAM,1538383296000,0050X000006oMCdQAM,1538383296000,,003b000000u2SXiAAM,a3Qb0000000kA4eEAE,0
a420X000000E4lCQAS,FALSE,Admin Half Day BSL,GBP,1539082820000,005b0000000LhUzAAK,1539082917000,005b0000000LhUzAAK,1539082917000,,003b000000wtwMyAAI,a3Qb000000000tBEAQ,58
a420X000000E4lHQAS,FALSE,Chief Invigilator,GBP,1539083579000,005b0000005hqWVAAY,1539083602000,005b0000005hqWVAAY,1539083602000,,0030X00002HhP2EQAV,a3Qb000000000t1EAA,90
a420X000000E4lMQAS,FALSE,Invigilator,GBP,1539170855000,005b0000005hqWVAAY,1539170878000,005b0000005hqWVAAY,1539170878000,,0030X00002961cLQAQ,a3Qb000000000t1EAA,70
a420X000000E4m0QAC,FALSE,ICA Speaker,GBP,1540223933000,005b0000000LhTMAA0,1540223958000,005b0000000LhTMAA0,1540223958000,,003b0000018lZKpAAM,a3Qb000000000tCEAQ,0
a420X000000E4mAQAS,FALSE,Speaker,GBP,1540385197000,005b0000001j1qsAAA,1540385219000,005b0000001j1qsAAA,1540385219000,,003b00000140h27AAA,a3Qb000000000t8EAA,0
a420X000000E4mFQAS,FALSE,Speaker Fee,GBP,1540393841000,005b0000000LhTMAA0,1540396101000,005b0000000LhTMAA0,1540396101000,,003b00000140kCGAAY,a3Qb000000000tCEAQ,0
a420X000000E4mtQAC,FALSE,Invigilator,GBP,1540469819000,005b0000005hqWVAAY,1540469837000,005b0000005hqWVAAY,1540469837000,,0030X00002IN6odQAD,a3Qb000000000t1EAA,70
a420X000000E4n8QAC,FALSE,BS 2 Day Course,GBP,1540911380000,005b0000000LhjTAAS,1540911403000,005b0000000LhjTAAS,1540911403000,,0030X0000242LswQAE,a3Qb000000000tBEAQ,1000
a420X000000E4nNQAS,FALSE,CLS Admin (Half day),GBP,1540997278000,005b0000000LhkQAAS,1540997811000,005b0000000LhkQAAS,1540997811000,,0030X00002ImDF5QAN,a3Qb000000000tHEAQ,60
a420X000000E4nXQAS,FALSE,CLS Admin (Full day),GBP,1540997693000,005b0000000LhkQAAS,1540997785000,005b0000000LhkQAAS,1540997785000,,0030X00002I2vzvQAB,a3Qb000000000tHEAQ,95
a420X000000E4nmQAC,FALSE,CLS Conference Half Day,GBP,1541160282000,005b0000000LhkQAAS,1541160303000,005b0000000LhkQAAS,1541160303000,,0030X00002InGhUQAV,a3Qb000000000tHEAQ,100
a420X000000E4nwQAC,FALSE,CLS Conference Half Day,GBP,1541161127000,005b0000000LhkQAAS,1541161148000,005b0000000LhkQAAS,1541161148000,,003b000001ByC1dAAF,a3Qb000000000tHEAQ,100
a420X000000E4o6QAC,FALSE,CLS Conference,GBP,1541167813000,005b0000000LhkQAAS,1541167843000,005b0000000LhkQAAS,1541167843000,,0030X00002InM8MQAV,a3Qb000000000tHEAQ,100
a420X000000E4oBQAS,FALSE,CLS Conference Half Day,GBP,1541168230000,005b0000000LhkQAAS,1571855268000,005b0000000LhkRAAS,1571855268000,,0030X00002InMGQQA3,a3Qb000000000tHEAQ,100
a420X000000E4oQQAS,FALSE,CLS Conference,GBP,1541169478000,005b0000000LhkQAAS,1541169493000,005b0000000LhkQAAS,1541169493000,,003b000001CjciaAAB,a3Qb000000000tHEAQ,100
a420X000000E4oaQAC,FALSE,ICA Speaker,GBP,1541170457000,005b0000000LhTMAA0,1541170487000,005b0000000LhTMAA0,1541170487000,,003b0000017CkjjAAC,a3Qb000000000tCEAQ,0
a420X000000E4ofQAC,FALSE,CLS Conference,GBP,1541170974000,005b0000000LhkQAAS,1542795888000,005b0000000LhkQAAS,1542795888000,,003b000001ByEJxAAN,a3Qb000000000tHEAQ,100
a420X000000E4ouQAC,FALSE,Sponsor,GBP,1541504561000,005b0000000LhTMAA0,1541504729000,005b0000000LhTMAA0,1541504729000,,0030X00002J6c18QAB,a3Qb000000000tCEAQ,0
a420X000000E4ozQAC,FALSE,Sponsor,GBP,1541504675000,005b0000000LhTMAA0,1541504753000,005b0000000LhTMAA0,1541504753000,,0030X00002J6c1SQAR,a3Qb000000000tCEAQ,0
a420X000000E4p9QAC,FALSE,ICA Speaker,GBP,1541505223000,005b0000000LhTMAA0,1541505249000,005b0000000LhTMAA0,1541505249000,,003b00000140gYPAAY,a3Qb000000000tCEAQ,0
a420X000000E4pEQAS,FALSE,ICA Speaker,GBP,1541505855000,005b0000000LhTMAA0,1541505893000,005b0000000LhTMAA0,1541505893000,,0030X00002J6eWcQAJ,a3Qb000000000tCEAQ,0
a420X000000E4pJQAS,FALSE,ICA Speaker,GBP,1541505930000,005b0000000LhTMAA0,1541505953000,005b0000000LhTMAA0,1541505953000,,003b0000017CkcjAAC,a3Qb000000000tCEAQ,0
a420X000000E4pYQAS,FALSE,ICA Speaker,GBP,1541506610000,005b0000000LhTMAA0,1541506629000,005b0000000LhTMAA0,1541506629000,,003b00000140isBAAQ,a3Qb000000000tCEAQ,0
a420X000000E4pnQAC,FALSE,Admin,GBP,1541507613000,005b0000000LhTMAA0,1541507630000,005b0000000LhTMAA0,1541507630000,,003b000000wtx0DAAQ,a3Qb000000000tCEAQ,0
a420X000000E4pxQAC,FALSE,ICA Speaker,GBP,1541691064000,005b0000000LhTMAA0,1541691090000,005b0000000LhTMAA0,1541691090000,,0030X00002J8mcoQAB,a3Qb000000000tCEAQ,0
a420X000000E4q7QAC,FALSE,ICTA Tutor,SGD,1541729302000,005b0000000LhNPAA0,1541729302000,005b0000000LhNPAA0,1541729302000,,0030X00002JEj2cQAD,a3Qb000000000syEAA,0
a420X000000E4qMQAS,FALSE,1 - 4 delegates,GBP,1542379254000,0050X0000072sLpQAI,1542379285000,0050X0000072sLpQAI,1542379285000,,0030X00002Fx8n8QAB,a3Qb000000000t5EAA,0
a420X000000E4qRQAS,FALSE,JSB Speaker,GBP,1542621173000,005b0000000L1KUAA0,1551885799000,005b0000000LhjTAAS,1551885799000,,0030X00002JqS6NQAV,a3Qb000000000tBEAQ,650
a420X000000E4qvQAC,FALSE,Full day,GBP,1542714383000,005b0000000LhV1AAK,1542714540000,005b0000000LhV1AAK,1542714540000,,003b00000140nJ0AAI,a3Qb000000000t6EAA,0
a420X000000E4r5QAC,FALSE,CLS Conference ( Half Day),GBP,1542793624000,005b0000000LhkQAAS,1542793644000,005b0000000LhkQAAS,1542793644000,,0030X00002JrymZQAR,a3Qb000000000tHEAQ,100
a420X000000E4rAQAS,FALSE,CLS Conference,GBP,1542794536000,005b0000000LhkQAAS,1542794568000,005b0000000LhkQAAS,1542794568000,,003b000001ByE6vAAF,a3Qb000000000tHEAQ,100
a420X000000E4rKQAS,FALSE,CLS Conference,GBP,1542795714000,005b0000000LhkQAAS,1571869658000,005b0000000LhkRAAS,1571869658000,,003b000001Qb33TAAR,a3Qb000000000tHEAQ,100
a420X000000E4rPQAS,FALSE,CLS Conference,GBP,1542796102000,005b0000000LhkQAAS,1542796138000,005b0000000LhkQAAS,1542796138000,,0030X00002Js1EaQAJ,a3Qb000000000tHEAQ,100
a420X000000E4rZQAS,FALSE,CLS Conference,GBP,1542796813000,005b0000000LhkQAAS,1551277567000,005b0000000LhkQAAS,1551277567000,,0030X00002Js289QAB,a3Qb000000000tHEAQ,0
a420X000000E4rjQAC,FALSE,Full day,GBP,1542801016000,005b0000000LhV1AAK,1562317403000,0050X000008uoG9QAI,1562317403000,,0030X00002FyXqVQAV,a3Qb000000000t6EAA,0
a420X000000E4roQAC,FALSE,Full day,GBP,1542815670000,005b0000000LhV1AAK,1542815670000,005b0000000LhV1AAK,1542815670000,,003b000001DRAZ3AAP,a3Qb000000000t6EAA,0
a420X000000E4sNQAS,FALSE,CLT speaker,GBP,1543306737000,005b0000000L1KUAA0,1543329180000,005b0000000L1KUAA0,1543329180000,,003b000000wskcPAAQ,a3Qb0000000kA4eEAE,0
a420X000000E4sSQAS,FALSE,0.00,GBP,1543314547000,005b0000005RtZaAAK,1543314571000,005b0000005RtZaAAK,1543314571000,,0030X000028GgpYQAS,a3Qb000000000t6EAA,0
a420X000000E4sXQAS,FALSE,0.00,GBP,1543315076000,005b0000005RtZaAAK,1543315133000,005b0000005RtZaAAK,1543315133000,,003b000000ikp1wAAA,a3Qb000000000t6EAA,0
a420X000000E4t1QAC,FALSE,WHC Events,GBP,1543492588000,005b0000006euSuAAI,1543492622000,005b0000006euSuAAI,1543492622000,,0030X000025DdzOQAS,a3Qb00000008UFSEA2,0
a420X000000E4tVQAS,FALSE,Co Lead Fee,GBP,1544179022000,005b0000000LhjTAAS,1545043357000,005b0000000LhjTAAS,1545043357000,,0030X00002KtNjGQAV,a3Qb000000000tBEAQ,175
a420X000000E4tfQAC,FALSE,Full Day,GBP,1544434181000,005b0000000LhjTAAS,1544434874000,005b0000000LhjTAAS,1544434874000,,0030X00002Kv2ZTQAZ,a3Qb000000000tBEAQ,850
a420X000000E4tkQAC,FALSE,CLS Conference (half day),GBP,1544612579000,005b0000000LhkQAAS,1544612594000,005b0000000LhkQAAS,1544612594000,,0030X00002L188FQAR,a3Qb000000000tHEAQ,100
a420X000000E4u4QAC,FALSE,CLS Webinar,GBP,1545396691000,005b0000000LhkQAAS,1617879473000,005b0000000LhkRAAS,1617879473000,,003b000001ByCBgAAN,a3Qb000000000tHEAQ,250
a420X000000E4udQAC,FALSE,0.00,GBP,1547039956000,005b0000005RtZaAAK,1547039980000,005b0000005RtZaAAK,1547039980000,,003b00000140mtfAAA,a3Qb000000000t6EAA,0
a420X000000E4uiQAC,FALSE,Speaker,GBP,1547116838000,0050X000006oMCdQAM,1547119211000,0050X000006oMCdQAM,1547119211000,,003b000000u2RCGAA2,a3Qb0000000kA4eEAE,0
a420X000000E4usQAC,FALSE,Speaker,GBP,1547118444000,0050X000006oMCdQAM,1547118472000,0050X000006oMCdQAM,1547118472000,,0030X00002MKhlaQAD,a3Qb0000000kA4eEAE,0
a420X000000E4v2QAC,FALSE,Speaker,GBP,1547118875000,0050X000006oMCdQAM,1547118926000,0050X000006oMCdQAM,1547118926000,,0030X00002MKiDKQA1,a3Qb0000000kA4eEAE,0
a420X000000E4cZQAS,FALSE,CLS Conference (Half Day),GBP,1533721779000,005b0000000LhkQAAS,1533721813000,005b0000000LhkQAAS,1533721813000,,003b000001QYfm1AAD,a3Qb000000000tHEAQ,100
a420X000000E4imQAC,FALSE,Admin Fee - ICT,GBP,1537366562000,005b0000000LhV0AAK,1537366612000,005b0000000LhV0AAK,1537366612000,,003b000001FNiA6AAL,a3Qb000000000t8EAA,0
a420X000000E4iwQAC,FALSE,Admin Fee - ICA,GBP,1537369164000,005b0000000LhV0AAK,1537369650000,005b0000000LhV0AAK,1537369650000,,0030X00002GcPXyQAN,a3Qb000000000t6EAA,0
a420X000000E4jBQAS,FALSE,Ian Bond,GBP,1537946778000,005b0000000LhTBAA0,1550071550000,005b0000000LhV0AAK,1550071550000,,003b0000017EZe8AAG,a3Qb000000000t1EAA,0
a420X000000E4n3QAC,FALSE,ICTA Tutor,SGD,1540518496000,005b0000000LhNPAA0,1542163492000,005b0000003UUWyAAO,1542163492000,,0030X00002INUVGQA5,a3Qb000000000syEAA,0
a420X000000E4q2QAC,FALSE,ICA Speaker,GBP,1541691205000,005b0000000LhTMAA0,1541691237000,005b0000000LhTMAA0,1541691237000,,0030X00002J8mlMQAR,a3Qb000000000tCEAQ,0
a420X000000E4qCQAS,FALSE,Venue Contact,GBP,1542119412000,005b0000000LhV0AAK,1542119522000,005b0000000LhV0AAK,1542119522000,,0030X00002JNI4CQAX,a3Qb000000000t6EAA,0
a420X000000E4uxQAC,FALSE,Speaker,GBP,1547118677000,0050X000006oMCdQAM,1547118692000,0050X000006oMCdQAM,1547118692000,,0030X00002MKhvQQAT,a3Qb0000000kA4eEAE,0
a420X000000E4myQAC,FALSE,ICTA Tutor,SGD,1540518350000,005b0000000LhNPAA0,1542163312000,005b0000003UUWyAAO,1542163312000,,0030X00002INUUXQA5,a3Qb000000000syEAA,0
a420X000000E4qqQAC,FALSE,Full day,GBP,1542710917000,005b0000000LhV1AAK,1542711017000,005b0000000LhV1AAK,1542711017000,,0030X00002GII6LQAX,a3Qb000000000t6EAA,0
a420X000000E4t6QAC,FALSE,Trainer,GBP,1543837621000,005b0000004zPXJAA2,1543837686000,005b0000004zPXJAA2,1543837686000,,0030X00002Fx8mHQAR,a3Qb000000000t5EAA,0
a420X000000E4vMQAS,FALSE,Full Day,GBP,1547461344000,005b0000000LhjTAAS,1578068127000,005b0000000LhjTAAS,1578068127000,,0030X00002MZlFqQAL,a3Qb000000000tBEAQ,400
a420X000000E4vRQAS,FALSE,CLS Conference Fee (Half Day ),GBP,1548076654000,005b0000000LhkQAAS,1581705272000,005b0000000LhkRAAS,1581705272000,,0030X00002N0GzPQAV,a3Qb000000000tHEAQ,100
a420X000000E4vWQAS,FALSE,CLS Conference Fee (Half day),GBP,1548077034000,005b0000000LhkQAAS,1551693935000,005b0000000LhkQAAS,1551693935000,,0030X00002N0HQBQA3,a3Qb000000000tHEAQ,100
a420X000000E4vbQAC,FALSE,CLS Conference Fee (Half Day),GBP,1548077990000,005b0000000LhkQAAS,1571852560000,005b0000000LhkRAAS,1571852560000,,0030X00002N0INDQA3,a3Qb000000000tHEAQ,100
a420X000000E4vgQAC,FALSE,CLS Conference Fee ( half day),GBP,1548081519000,005b0000000LhkQAAS,1571934906000,005b0000000LhkPAAS,1571934906000,,0030X00002N0MDOQA3,a3Qb000000000tHEAQ,100
a420X000000E4vqQAC,FALSE,Speaker Fee,GBP,1548167649000,0050X000006qIJyQAM,1548167784000,0050X000006qIJyQAM,1548167784000,,0030X00002DnLlIQAV,a3Qb000000000t1EAA,0
a420X000000E4vvQAC,FALSE,Speaker Fee,GBP,1548167942000,0050X000006qIJyQAM,1548168107000,0050X000006qIJyQAM,1548168107000,,003b000001K7NjyAAF,a3Qb000000000t1EAA,0
a420X000000E4w0QAC,FALSE,Speaker Fee,GBP,1548167970000,0050X000006qIJyQAM,1548168140000,0050X000006qIJyQAM,1548168140000,,003b000001SF3hZAAT,a3Qb000000000t1EAA,0
